# Prime knot PD codes for K3..K11.
# K3..K10: prime-link-knot-10 0.0.5 (MIT).
# K11: Spherogram 2.4.1 Hoste-Thistlethwaite table, shifted to 1-based labels.
K10a66|[[1,11,2,10],[3,13,4,12],[5,19,6,18],[7,15,8,14],[9,5,10,4],[11,3,12,2],[13,17,14,16],[15,9,16,8],[17,1,18,20],[19,7,20,6]]
K10a67|[[1,14,2,15],[3,19,4,18],[5,17,6,16],[7,11,8,10],[9,1,10,20],[11,7,12,6],[13,2,14,3],[15,13,16,12],[17,5,18,4],[19,9,20,8]]
K10a68|[[1,11,2,10],[3,16,4,17],[5,14,6,15],[7,18,8,19],[9,13,10,12],[11,3,12,2],[13,20,14,1],[15,4,16,5],[17,8,18,9],[19,6,20,7]]
K10a69|[[2,13,3,14],[4,17,5,18],[6,2,7,1],[8,19,9,20],[10,7,11,8],[12,3,13,4],[14,12,15,11],[16,5,17,6],[18,16,19,15],[20,9,1,10]]
K10a70|[[2,15,3,16],[4,11,5,12],[6,13,7,14],[8,20,9,19],[10,7,11,8],[12,5,13,6],[14,18,15,17],[16,1,17,2],[18,10,19,9],[20,4,1,3]]
K10a71|[[1,4,2,5],[3,8,4,9],[11,15,12,14],[5,13,6,12],[13,7,14,6],[9,19,10,18],[15,20,16,1],[19,16,20,17],[17,11,18,10],[7,2,8,3]]
K10a72|[[2,15,3,16],[4,12,5,11],[6,14,7,13],[8,18,9,17],[10,8,11,7],[12,6,13,5],[14,20,15,19],[16,1,17,2],[18,10,19,9],[20,4,1,3]]
K10a73|[[2,15,3,16],[4,7,5,8],[6,13,7,14],[8,12,9,11],[10,17,11,18],[12,5,13,6],[14,20,15,19],[16,1,17,2],[18,9,19,10],[20,4,1,3]]
K10a74|[[1,12,2,13],[3,15,4,14],[5,17,6,16],[7,1,8,20],[9,19,10,18],[11,2,12,3],[13,11,14,10],[15,7,16,6],[17,5,18,4],[19,9,20,8]]
K10a75|[[1,14,2,15],[3,17,4,16],[5,18,6,19],[7,5,8,4],[9,20,10,1],[11,9,12,8],[13,2,14,3],[15,13,16,12],[17,6,18,7],[19,10,20,11]]
K10a76|[[2,11,3,12],[4,18,5,17],[6,20,7,19],[8,14,9,13],[10,16,11,15],[12,1,13,2],[14,10,15,9],[16,8,17,7],[18,6,19,5],[20,4,1,3]]
K10a77|[[1,7,2,6],[3,14,4,15],[5,9,6,8],[7,3,8,2],[9,18,10,19],[11,20,12,1],[13,16,14,17],[15,4,16,5],[17,12,18,13],[19,10,20,11]]
K10a78|[[1,7,2,6],[3,17,4,16],[5,9,6,8],[7,3,8,2],[9,13,10,12],[11,1,12,20],[13,18,14,19],[15,5,16,4],[17,14,18,15],[19,11,20,10]]
K10a79|[[6,2,7,1],[8,4,9,3],[12,6,13,5],[18,13,19,14],[16,9,17,10],[10,17,11,18],[20,15,1,16],[14,19,15,20],[2,8,3,7],[4,12,5,11]]
K10a80|[[1,17,2,16],[3,11,4,10],[5,19,6,18],[7,13,8,12],[9,5,10,4],[11,15,12,14],[13,9,14,8],[15,1,16,20],[17,3,18,2],[19,7,20,6]]
K10a81|[[4,2,5,1],[8,4,9,3],[12,6,13,5],[16,9,17,10],[20,17,1,18],[18,13,19,14],[14,19,15,20],[10,15,11,16],[6,12,7,11],[2,8,3,7]]
K10a82|[[1,12,2,13],[3,15,4,14],[5,19,6,18],[7,1,8,20],[9,2,10,3],[11,16,12,17],[13,9,14,8],[15,10,16,11],[17,5,18,4],[19,7,20,6]]
K10a83|[[2,7,3,8],[4,10,5,9],[6,1,7,2],[8,16,9,15],[10,17,11,18],[12,19,13,20],[14,6,15,5],[16,3,17,4],[18,13,19,14],[20,11,1,12]]
K10a84|[[2,10,3,9],[4,2,5,1],[6,13,7,14],[8,12,9,11],[10,4,11,3],[12,17,13,18],[14,20,15,19],[16,7,17,8],[18,6,19,5],[20,16,1,15]]
K10a85|[[2,7,3,8],[4,10,5,9],[6,1,7,2],[8,16,9,15],[10,17,11,18],[12,19,13,20],[14,6,15,5],[16,3,17,4],[18,11,19,12],[20,13,1,14]]
K10a86|[[2,7,3,8],[4,10,5,9],[6,1,7,2],[8,15,9,16],[10,18,11,17],[12,20,13,19],[14,4,15,3],[16,5,17,6],[18,14,19,13],[20,12,1,11]]
K10a87|[[2,11,3,12],[4,14,5,13],[6,1,7,2],[8,16,9,15],[10,8,11,7],[12,19,13,20],[14,18,15,17],[16,10,17,9],[18,4,19,3],[20,5,1,6]]
K10a88|[[4,2,5,1],[20,14,1,13],[8,3,9,4],[2,9,3,10],[14,7,15,8],[18,15,19,16],[12,6,13,5],[10,18,11,17],[16,12,17,11],[6,19,7,20]]
K10a89|[[2,7,3,8],[4,13,5,14],[6,12,7,11],[8,1,9,2],[10,15,11,16],[12,19,13,20],[14,18,15,17],[16,9,17,10],[18,5,19,6],[20,4,1,3]]
K10a90|[[2,9,3,10],[4,13,5,14],[6,20,7,19],[8,16,9,15],[10,3,11,4],[12,18,13,17],[14,1,15,2],[16,12,17,11],[18,8,19,7],[20,6,1,5]]
K10a91|[[6,2,7,1],[20,6,1,5],[16,9,17,10],[10,3,11,4],[2,18,3,17],[14,7,15,8],[8,15,9,16],[12,20,13,19],[18,12,19,11],[4,13,5,14]]
K10a92|[[1,9,2,8],[3,19,4,18],[5,12,6,13],[7,11,8,10],[9,3,10,2],[11,17,12,16],[13,4,14,5],[15,1,16,20],[17,7,18,6],[19,15,20,14]]
K10a93|[[2,17,3,18],[4,12,5,11],[6,20,7,19],[8,15,9,16],[10,6,11,5],[12,4,13,3],[14,7,15,8],[16,1,17,2],[18,13,19,14],[20,10,1,9]]
K10a94|[[1,9,2,8],[3,10,4,11],[5,14,6,15],[7,1,8,20],[9,17,10,16],[11,4,12,5],[13,19,14,18],[15,2,16,3],[17,13,18,12],[19,7,20,6]]
K10a95|[[2,16,3,15],[4,11,5,12],[6,17,7,18],[8,13,9,14],[10,19,11,20],[12,7,13,8],[14,2,15,1],[16,9,17,10],[18,5,19,6],[20,4,1,3]]
K10a96|[[1,16,2,17],[3,10,4,11],[5,1,6,20],[7,12,8,13],[9,4,10,5],[11,19,12,18],[13,6,14,7],[15,2,16,3],[17,15,18,14],[19,9,20,8]]
K10a97|[[2,12,3,11],[4,18,5,17],[6,13,7,14],[8,6,9,5],[10,20,11,19],[12,7,13,8],[14,2,15,1],[16,10,17,9],[18,4,19,3],[20,16,1,15]]
K10a98|[[1,10,2,11],[3,17,4,16],[5,13,6,12],[7,19,8,18],[9,15,10,14],[11,20,12,1],[13,7,14,6],[15,3,16,2],[17,9,18,8],[19,5,20,4]]
K10a99|[[6,2,7,1],[10,4,11,3],[16,11,17,12],[14,7,15,8],[8,15,9,16],[20,13,1,14],[12,19,13,20],[18,6,19,5],[2,10,3,9],[4,18,5,17]]
K10a100|[[2,9,3,10],[4,17,5,18],[6,12,7,11],[8,1,9,2],[10,16,11,15],[12,19,13,20],[14,8,15,7],[16,3,17,4],[18,5,19,6],[20,13,1,14]]
K10a101|[[2,12,3,11],[4,18,5,17],[6,14,7,13],[8,20,9,19],[10,6,11,5],[12,2,13,1],[14,10,15,9],[16,4,17,3],[18,16,19,15],[20,8,1,7]]
K10a102|[[2,9,3,10],[4,12,5,11],[6,18,7,17],[8,16,9,15],[10,19,11,20],[12,6,13,5],[14,1,15,2],[16,8,17,7],[18,4,19,3],[20,13,1,14]]
K10a103|[[2,9,3,10],[4,17,5,18],[6,12,7,11],[8,1,9,2],[10,16,11,15],[12,19,13,20],[14,8,15,7],[16,5,17,6],[18,3,19,4],[20,13,1,14]]
K10a104|[[6,2,7,1],[16,4,17,3],[18,9,19,10],[14,7,15,8],[20,13,1,14],[8,17,9,18],[10,19,11,20],[12,6,13,5],[4,12,5,11],[2,16,3,15]]
K10a105|[[1,11,2,10],[3,16,4,17],[5,1,6,20],[7,18,8,19],[9,13,10,12],[11,3,12,2],[13,7,14,6],[15,4,16,5],[17,8,18,9],[19,15,20,14]]
K10a106|[[1,15,2,14],[3,10,4,11],[5,17,6,16],[7,13,8,12],[9,2,10,3],[11,18,12,19],[13,1,14,20],[15,5,16,4],[17,7,18,6],[19,8,20,9]]
K10a107|[[1,11,2,10],[3,16,4,17],[5,1,6,20],[7,14,8,15],[9,13,10,12],[11,3,12,2],[13,18,14,19],[15,4,16,5],[17,8,18,9],[19,7,20,6]]
K10a108|[[1,15,2,14],[3,11,4,10],[5,12,6,13],[7,16,8,17],[9,3,10,2],[11,18,12,19],[13,1,14,20],[15,8,16,9],[17,6,18,7],[19,5,20,4]]
K10a109|[[6,2,7,1],[10,4,11,3],[18,11,19,12],[16,7,17,8],[8,17,9,18],[20,15,1,16],[12,19,13,20],[14,6,15,5],[2,10,3,9],[4,14,5,13]]
K10a110|[[1,14,2,15],[3,10,4,11],[5,1,6,20],[7,17,8,16],[9,4,10,5],[11,19,12,18],[13,2,14,3],[15,7,16,6],[17,13,18,12],[19,9,20,8]]
K10a111|[[1,9,2,8],[3,19,4,18],[5,11,6,10],[7,14,8,15],[9,3,10,2],[11,17,12,16],[13,1,14,20],[15,6,16,7],[17,5,18,4],[19,13,20,12]]
K10a112|[[2,10,3,9],[4,11,5,12],[6,19,7,20],[8,14,9,13],[10,15,11,16],[12,18,13,17],[14,1,15,2],[16,4,17,3],[18,5,19,6],[20,7,1,8]]
K10a113|[[2,8,3,7],[4,14,5,13],[6,11,7,12],[8,16,9,15],[10,2,11,1],[12,19,13,20],[14,18,15,17],[16,10,17,9],[18,4,19,3],[20,5,1,6]]
K10a114|[[1,8,2,9],[3,11,4,10],[5,14,6,15],[7,12,8,13],[9,17,10,16],[11,18,12,19],[13,6,14,7],[15,1,16,20],[17,2,18,3],[19,5,20,4]]
K10a115|[[6,2,7,1],[14,6,15,5],[20,15,1,16],[16,7,17,8],[8,19,9,20],[18,11,19,12],[10,4,11,3],[4,10,5,9],[12,17,13,18],[2,14,3,13]]
K10a116|[[2,16,3,15],[4,17,5,18],[6,12,7,11],[8,1,9,2],[10,4,11,3],[12,19,13,20],[14,8,15,7],[16,9,17,10],[18,5,19,6],[20,13,1,14]]
K10a117|[[1,14,2,15],[3,8,4,9],[5,18,6,19],[7,17,8,16],[9,20,10,1],[11,4,12,5],[13,7,14,6],[15,2,16,3],[17,13,18,12],[19,10,20,11]]
K10a118|[[6,2,7,1],[18,6,19,5],[20,13,1,14],[12,19,13,20],[14,7,15,8],[8,3,9,4],[2,16,3,15],[10,18,11,17],[16,10,17,9],[4,11,5,12]]
K10a119|[[1,16,2,17],[3,10,4,11],[5,1,6,20],[7,2,8,3],[9,14,10,15],[11,19,12,18],[13,4,14,5],[15,8,16,9],[17,7,18,6],[19,13,20,12]]
K10a120|[[2,10,3,9],[4,18,5,17],[6,12,7,11],[8,4,9,3],[10,16,11,15],[12,20,13,19],[14,8,15,7],[16,2,17,1],[18,14,19,13],[20,6,1,5]]
K10a121|[[2,11,3,12],[4,10,5,9],[6,2,7,1],[8,16,9,15],[10,17,11,18],[12,8,13,7],[14,20,15,19],[16,3,17,4],[18,6,19,5],[20,14,1,13]]
K10a122|[[1,8,2,9],[3,11,4,10],[5,12,6,13],[7,16,8,17],[9,15,10,14],[11,18,12,19],[13,1,14,20],[15,2,16,3],[17,6,18,7],[19,5,20,4]]
K10a123|[[8,2,9,1],[10,3,11,4],[12,6,13,5],[4,18,5,17],[18,11,19,12],[2,15,3,16],[16,10,17,9],[20,14,1,13],[14,7,15,8],[6,19,7,20]]
K10n1|[[1,9,2,8],[3,11,4,10],[5,13,6,12],[7,19,8,18],[9,3,10,2],[11,5,12,4],[14,20,15,19],[16,14,17,13],[17,7,18,6],[20,16,1,15]]
K10n2|[[1,5,2,4],[3,9,4,8],[5,15,6,14],[20,15,1,16],[16,9,17,10],[18,11,19,12],[10,17,11,18],[12,19,13,20],[13,7,14,6],[7,3,8,2]]
K10n3|[[1,7,2,6],[4,15,5,16],[5,9,6,8],[7,3,8,2],[10,17,11,18],[12,19,13,20],[14,9,15,10],[16,3,17,4],[18,11,19,12],[20,13,1,14]]
K10n4|[[1,7,2,6],[4,15,5,16],[5,9,6,8],[7,3,8,2],[9,15,10,14],[11,19,12,18],[13,1,14,20],[16,3,17,4],[17,11,18,10],[19,13,20,12]]
K10n5|[[1,9,2,8],[3,11,4,10],[5,13,6,12],[7,19,8,18],[9,5,10,4],[11,3,12,2],[14,20,15,19],[16,14,17,13],[17,7,18,6],[20,16,1,15]]
K10n6|[[1,7,2,6],[3,17,4,16],[5,9,6,8],[7,3,8,2],[10,19,11,20],[12,17,13,18],[14,9,15,10],[15,5,16,4],[18,11,19,12],[20,13,1,14]]
K10n7|[[1,7,2,6],[4,15,5,16],[5,9,6,8],[7,3,8,2],[10,19,11,20],[12,17,13,18],[14,9,15,10],[16,3,17,4],[18,11,19,12],[20,13,1,14]]
K10n8|[[1,7,2,6],[4,15,5,16],[5,9,6,8],[7,3,8,2],[9,15,10,14],[11,19,12,18],[13,1,14,20],[16,3,17,4],[17,13,18,12],[19,11,20,10]]
K10n9|[[1,8,2,9],[3,18,4,19],[5,12,6,13],[7,10,8,11],[9,2,10,3],[11,6,12,7],[14,20,15,19],[16,14,17,13],[17,4,18,5],[20,16,1,15]]
K10n10|[[2,16,3,15],[4,2,5,1],[7,13,8,12],[9,7,10,6],[11,18,12,19],[13,9,14,8],[14,20,15,19],[16,4,17,3],[17,10,18,11],[20,6,1,5]]
K10n11|[[2,16,3,15],[4,2,5,1],[7,13,8,12],[9,7,10,6],[10,18,11,17],[13,9,14,8],[14,20,15,19],[16,4,17,3],[18,12,19,11],[20,6,1,5]]
K10n12|[[1,4,2,5],[3,16,4,17],[5,20,6,1],[7,13,8,12],[9,7,10,6],[10,18,11,17],[13,9,14,8],[15,2,16,3],[18,12,19,11],[19,14,20,15]]
K10n13|[[2,17,3,18],[4,2,5,1],[7,14,8,15],[9,7,10,6],[12,19,13,20],[13,8,14,9],[15,11,16,10],[16,3,17,4],[18,11,19,12],[20,6,1,5]]
K10n14|[[1,15,2,14],[4,8,5,7],[6,19,7,20],[9,17,10,16],[11,8,12,9],[13,3,14,2],[15,11,16,10],[17,12,18,13],[18,4,19,3],[20,5,1,6]]
K10n15|[[1,15,2,14],[4,8,5,7],[6,19,7,20],[8,12,9,11],[10,15,11,16],[12,18,13,17],[13,3,14,2],[16,9,17,10],[18,4,19,3],[20,5,1,6]]
K10n16|[[1,11,2,10],[4,18,5,17],[5,13,6,12],[7,15,8,14],[9,1,10,20],[11,3,12,2],[13,7,14,6],[16,4,17,3],[18,16,19,15],[19,9,20,8]]
K10n17|[[1,15,2,14],[3,10,4,11],[5,12,6,13],[6,18,7,17],[8,16,9,15],[11,4,12,5],[13,1,14,20],[16,8,17,7],[18,10,19,9],[19,3,20,2]]
K10n18|[[2,11,3,12],[4,9,5,10],[5,19,6,18],[7,15,8,14],[10,1,11,2],[12,3,13,4],[13,17,14,16],[15,9,16,8],[17,1,18,20],[19,7,20,6]]
K10n19|[[1,15,2,14],[4,12,5,11],[6,18,7,17],[8,16,9,15],[10,4,11,3],[12,6,13,5],[13,1,14,20],[16,8,17,7],[18,10,19,9],[19,3,20,2]]
K10n20|[[2,11,3,12],[4,9,5,10],[6,19,7,20],[7,15,8,14],[10,1,11,2],[12,3,13,4],[13,17,14,16],[15,9,16,8],[18,5,19,6],[20,17,1,18]]
K10n21|[[1,9,2,8],[3,16,4,17],[5,14,6,15],[7,11,8,10],[9,3,10,2],[12,20,13,19],[15,4,16,5],[17,6,18,7],[18,12,19,11],[20,14,1,13]]
K10n22|[[1,14,2,15],[3,18,4,19],[6,13,7,14],[8,6,9,5],[9,16,10,17],[11,2,12,3],[12,7,13,8],[15,20,16,1],[17,4,18,5],[19,10,20,11]]
K10n23|[[1,14,2,15],[4,10,5,9],[6,14,7,13],[8,17,9,18],[10,4,11,3],[12,8,13,7],[15,20,16,1],[16,11,17,12],[18,5,19,6],[19,3,20,2]]
K10n24|[[2,8,3,7],[3,18,4,19],[6,11,7,12],[8,16,9,15],[10,2,11,1],[13,4,14,5],[14,18,15,17],[16,10,17,9],[19,13,20,12],[20,5,1,6]]
K10n25|[[2,17,3,18],[4,9,5,10],[6,19,7,20],[7,13,8,12],[10,3,11,4],[11,15,12,14],[13,9,14,8],[16,1,17,2],[18,5,19,6],[20,15,1,16]]
K10n26|[[1,17,2,16],[4,9,5,10],[5,19,6,18],[7,13,8,12],[10,3,11,4],[11,15,12,14],[13,9,14,8],[15,1,16,20],[17,3,18,2],[19,7,20,6]]
K10n27|[[1,17,2,16],[3,7,4,6],[5,1,6,20],[8,14,9,13],[10,8,11,7],[11,18,12,19],[14,10,15,9],[15,3,16,2],[17,12,18,13],[19,5,20,4]]
K10n28|[[2,15,3,16],[4,19,5,20],[6,3,7,4],[8,14,9,13],[10,8,11,7],[11,18,12,19],[14,10,15,9],[16,1,17,2],[17,12,18,13],[20,5,1,6]]
K10n29|[[1,7,2,6],[3,9,4,8],[5,19,6,18],[7,3,8,2],[10,16,11,15],[12,20,13,19],[14,10,15,9],[16,12,17,11],[17,5,18,4],[20,14,1,13]]
K10n30|[[2,17,3,18],[3,11,4,10],[6,19,7,20],[7,13,8,12],[9,5,10,4],[11,15,12,14],[13,9,14,8],[16,1,17,2],[18,5,19,6],[20,15,1,16]]
K10n31|[[1,17,2,16],[3,7,4,6],[5,1,6,20],[8,14,9,13],[10,8,11,7],[12,18,13,17],[14,10,15,9],[15,3,16,2],[18,12,19,11],[19,5,20,4]]
K10n32|[[1,11,2,10],[3,13,4,12],[5,14,6,15],[6,19,7,20],[9,16,10,17],[11,3,12,2],[13,19,14,18],[15,8,16,9],[17,4,18,5],[20,7,1,8]]
K10n33|[[1,13,2,12],[3,8,4,9],[5,14,6,15],[7,18,8,19],[10,15,11,16],[11,1,12,20],[13,6,14,7],[16,9,17,10],[17,4,18,5],[19,3,20,2]]
K10n34|[[2,8,3,7],[3,10,4,11],[5,18,6,19],[8,15,9,16],[11,4,12,5],[14,1,15,2],[16,9,17,10],[17,13,18,12],[19,6,20,7],[20,13,1,14]]
K10n35|[[3,9,4,8],[4,11,5,12],[6,20,7,19],[9,17,10,16],[12,5,13,6],[14,1,15,2],[15,11,16,10],[17,3,18,2],[18,8,19,7],[20,13,1,14]]
K10n36|[[2,10,3,9],[4,11,5,12],[5,19,6,18],[7,1,8,20],[8,14,9,13],[10,15,11,16],[12,18,13,17],[14,1,15,2],[16,4,17,3],[19,7,20,6]]
K10n37|[[1,13,2,12],[4,18,5,17],[6,14,7,13],[8,4,9,3],[10,15,11,16],[11,1,12,20],[14,6,15,5],[16,9,17,10],[18,8,19,7],[19,3,20,2]]
K10n38|[[1,13,2,12],[4,18,5,17],[6,14,7,13],[8,4,9,3],[9,17,10,16],[11,1,12,20],[14,6,15,5],[15,11,16,10],[18,8,19,7],[19,3,20,2]]
K10n39|[[2,9,3,10],[5,12,6,13],[6,18,7,17],[8,16,9,15],[10,19,11,20],[11,4,12,5],[14,1,15,2],[16,8,17,7],[18,4,19,3],[20,13,1,14]]
K10n40|[[1,8,2,9],[3,11,4,10],[6,14,7,13],[9,17,10,16],[11,18,12,19],[12,8,13,7],[14,6,15,5],[15,1,16,20],[17,2,18,3],[19,5,20,4]]
K10n41|[[2,12,3,11],[3,16,4,17],[6,14,7,13],[8,15,9,16],[9,5,10,4],[12,2,13,1],[14,19,15,20],[17,10,18,11],[18,5,19,6],[20,8,1,7]]
K10n42|[[1,8,2,9],[3,12,4,13],[4,17,5,18],[7,2,8,3],[9,14,10,15],[11,17,12,16],[13,6,14,7],[15,20,16,1],[18,5,19,6],[19,11,20,10]]
K11a1|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,14,6,15],[13,6,14,7],[15,11,16,10],[11,19,12,18],[19,13,20,12],[21,17,22,16],[17,21,18,20]]
K11a2|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,13,6,12],[13,7,14,6],[17,11,18,10],[11,17,12,16],[19,15,20,14],[15,21,16,20],[21,19,22,18]]
K11a3|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,13,6,12],[13,7,14,6],[17,10,18,11],[11,18,12,19],[19,14,20,15],[15,20,16,21],[21,16,22,17]]
K11a4|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,13,6,12],[13,7,14,6],[17,10,18,11],[11,18,12,19],[21,14,22,15],[15,20,16,21],[19,16,20,17]]
K11a5|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,14,6,15],[13,6,14,7],[19,11,20,10],[11,19,12,18],[15,13,16,12],[21,16,22,17],[17,20,18,21]]
K11a6|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,15,6,14],[15,7,16,6],[17,11,18,10],[11,20,12,21],[19,12,20,13],[13,17,14,16],[21,19,22,18]]
K11a7|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,15,6,14],[15,7,16,6],[17,10,18,11],[11,18,12,19],[19,12,20,13],[13,20,14,21],[21,16,22,17]]
K11a8|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,15,6,14],[15,7,16,6],[17,10,18,11],[11,20,12,21],[19,12,20,13],[13,18,14,19],[21,16,22,17]]
K11a9|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,16,6,17],[15,6,16,7],[17,11,18,10],[11,19,12,18],[19,13,20,12],[13,21,14,20],[21,15,22,14]]
K11a10|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,16,6,17],[15,6,16,7],[17,11,18,10],[11,21,12,20],[19,13,20,12],[13,19,14,18],[21,15,22,14]]
K11a11|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,15,6,14],[15,7,16,6],[19,10,20,11],[11,20,12,21],[17,13,18,12],[13,17,14,16],[21,18,22,19]]
K11a12|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,16,6,17],[15,6,16,7],[19,11,20,10],[11,21,12,20],[21,13,22,12],[13,19,14,18],[17,15,18,14]]
K11a13|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[9,5,10,4],[5,16,6,17],[15,6,16,7],[21,11,22,10],[11,21,12,20],[19,13,20,12],[13,19,14,18],[17,15,18,14]]
K11a14|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[13,8,14,9],[9,16,10,17],[17,10,18,11],[19,15,20,14],[15,21,16,20],[21,19,22,18]]
K11a15|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[13,8,14,9],[9,19,10,18],[17,11,18,10],[19,14,20,15],[15,20,16,21],[21,16,22,17]]
K11a16|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[13,8,14,9],[9,19,10,18],[17,11,18,10],[21,14,22,15],[15,20,16,21],[19,16,20,17]]
K11a17|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,5,12,4],[5,11,6,10],[15,8,16,9],[9,14,10,15],[19,13,20,12],[13,19,14,18],[21,16,22,17],[17,20,18,21]]
K11a18|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,5,12,4],[5,11,6,10],[15,9,16,8],[9,17,10,16],[19,12,20,13],[13,20,14,21],[17,15,18,14],[21,18,22,19]]
K11a19|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[15,8,16,9],[9,21,10,20],[17,11,18,10],[13,19,14,18],[19,15,20,14],[21,16,22,17]]
K11a20|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,5,12,4],[5,11,6,10],[17,8,18,9],[9,16,10,17],[19,13,20,12],[13,21,14,20],[21,15,22,14],[15,19,16,18]]
K11a21|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,5,12,4],[5,11,6,10],[17,8,18,9],[9,16,10,17],[21,13,22,12],[13,21,14,20],[19,15,20,14],[15,19,16,18]]
K11a22|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[17,9,18,8],[9,19,10,18],[13,10,14,11],[19,15,20,14],[15,21,16,20],[21,17,22,16]]
K11a23|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[17,9,18,8],[9,19,10,18],[13,10,14,11],[21,15,22,14],[15,21,16,20],[19,17,20,16]]
K11a24|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[17,9,18,8],[9,21,10,20],[15,10,16,11],[13,18,14,19],[19,14,20,15],[21,17,22,16]]
K11a25|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[17,9,18,8],[9,15,10,14],[19,10,20,11],[13,18,14,19],[15,21,16,20],[21,17,22,16]]
K11a26|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[11,4,12,5],[5,12,6,13],[19,8,20,9],[9,15,10,14],[17,11,18,10],[13,19,14,18],[15,20,16,21],[21,16,22,17]]
K11a27|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[11,5,12,4],[5,20,6,21],[13,6,14,7],[9,16,10,17],[17,10,18,11],[21,13,22,12],[19,14,20,15],[15,18,16,19]]
K11a28|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[11,5,12,4],[5,18,6,19],[15,6,16,7],[9,16,10,17],[17,10,18,11],[19,13,20,12],[13,21,14,20],[21,15,22,14]]
K11a29|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[11,5,12,4],[5,18,6,19],[15,6,16,7],[9,16,10,17],[17,10,18,11],[21,13,22,12],[13,21,14,20],[19,15,20,14]]
K11a30|[[3,1,4,22],[1,8,2,9],[7,2,8,3],[11,5,12,4],[5,15,6,14],[17,7,18,6],[9,17,10,16],[15,11,16,10],[19,12,20,13],[13,20,14,21],[21,18,22,19]]
K11a31|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,5,14,4],[5,13,6,12],[15,9,16,8],[9,18,10,19],[17,10,18,11],[11,21,12,20],[21,15,22,14],[19,17,20,16]]
K11a32|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,5,14,4],[5,13,6,12],[15,9,16,8],[9,21,10,20],[17,10,18,11],[11,18,12,19],[21,15,22,14],[19,16,20,17]]
K11a33|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,4,14,5],[5,14,6,15],[15,8,16,9],[9,16,10,17],[17,10,18,11],[11,21,12,20],[19,13,20,12],[21,18,22,19]]
K11a34|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,4,14,5],[5,14,6,15],[15,8,16,9],[9,21,10,20],[17,11,18,10],[11,19,12,18],[19,13,20,12],[21,16,22,17]]
K11a35|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,4,14,5],[5,14,6,15],[15,8,16,9],[9,20,10,21],[17,11,18,10],[11,19,12,18],[21,12,22,13],[19,17,20,16]]
K11a36|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,5,14,4],[5,13,6,12],[15,8,16,9],[9,18,10,19],[19,10,20,11],[11,14,12,15],[21,16,22,17],[17,20,18,21]]
K11a37|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,4,14,5],[5,14,6,15],[15,8,16,9],[9,21,10,20],[19,11,20,10],[11,19,12,18],[17,13,18,12],[21,16,22,17]]
K11a38|[[3,1,4,22],[1,7,2,6],[7,3,8,2],[13,4,14,5],[5,14,6,15],[17,8,18,9],[9,16,10,17],[15,10,16,11],[11,21,12,20],[19,13,20,12],[21,18,22,19]]
